Tempo (s),PWM,Temperatura (ºC)
1.8605201244354248,127,nan
2.9188530445098877,127,33.57771260997067
4.012604475021362,127,33.57771260997067
5.0719499588012695,127,33.57771260997067
6.132680177688599,127,33.57771260997067
7.197888135910034,127,33.57771260997067
8.24724006652832,127,33.57771260997067
9.29603362083435,127,33.57771260997067
10.345612287521362,127,33.57771260997067
11.41071629524231,127,33.57771260997067
12.459674835205078,127,33.57771260997067
13.51298451423645,127,34.066471163245346
14.574063062667847,127,33.57771260997067
15.623172998428345,127,34.066471163245346
16.672223806381226,127,34.066471163245346
17.737772703170776,127,34.55522971652003
18.786836862564087,127,34.55522971652003
19.836678981781006,127,34.55522971652003
20.88492774963379,127,35.04398826979471
21.93393063545227,127,35.04398826979471
22.9828462600708,127,35.04398826979471
24.031705617904663,127,35.04398826979471
25.080708265304565,127,35.04398826979471
26.13065457344055,127,35.04398826979471
27.195461750030518,127,35.04398826979471
28.244350910186768,127,35.04398826979471
29.29427456855774,127,35.532746823069395
30.342285633087158,127,35.532746823069395
31.391145706176758,127,35.532746823069395
32.44340538978577,127,35.532746823069395
33.489362955093384,127,36.021505376344095
34.5378942489624,127,36.021505376344095
35.60472893714905,127,35.532746823069395
36.65276861190796,127,35.532746823069395
37.70179510116577,127,36.51026392961878
38.7673180103302,127,36.021505376344095
39.81656551361084,127,36.51026392961878
40.868985176086426,127,36.51026392961878
41.91463756561279,127,36.51026392961878
42.96384143829346,127,36.999022482893466
44.012391090393066,127,36.999022482893466
45.06311774253845,127,37.487781036168144
46.11063551902771,127,37.487781036168144
47.17637896537781,127,37.487781036168144
48.23459577560425,127,37.487781036168144
49.29060697555542,127,36.999022482893466
50.339624881744385,127,37.97653958944282
51.38864994049072,127,37.97653958944282
52.43889307975769,127,37.487781036168144
53.48715353012085,127,37.97653958944282
54.53571653366089,127,37.97653958944282
55.58449459075928,127,38.46529814271751
56.63349008560181,127,38.46529814271751
57.68234157562256,127,38.95405669599219
58.73140788078308,127,38.95405669599219
59.78763937950134,127,38.95405669599219
60.862786293029785,127,38.46529814271751
61.911930322647095,127,38.46529814271751
62.96106505393982,127,38.95405669599219
64.00979375839233,127,38.46529814271751
65.05868363380432,127,39.44281524926687
66.10768675804138,127,38.95405669599219
67.15682554244995,127,39.44281524926687
68.20566892623901,127,38.95405669599219
69.25461268424988,127,39.93157380254155
70.30429768562317,127,38.95405669599219
71.35306191444397,127,39.93157380254155
72.41826272010803,127,39.93157380254155
73.4673376083374,127,39.44281524926687
74.51623964309692,127,39.44281524926687
75.56520867347717,127,39.93157380254155
76.61370801925659,127,39.93157380254155
77.66314959526062,127,39.93157380254155
78.71226501464844,127,39.93157380254155
79.76130867004395,127,39.93157380254155
80.81036734580994,127,39.93157380254155
81.85931420326233,127,39.93157380254155
82.90834522247314,127,40.420332355816235
83.95706391334534,127,40.420332355816235
85.00609946250916,127,40.420332355816235
86.05504751205444,127,40.420332355816235
87.10383725166321,127,40.90909090909092
88.15280246734619,127,40.90909090909092
89.20201539993286,127,41.3978494623656
90.25103330612183,127,40.90909090909092
91.29982948303223,127,41.3978494623656
92.38225722312927,127,41.3978494623656
93.43120527267456,127,41.88660801564028
94.48020601272583,127,40.90909090909092
95.52930068969727,127,41.3978494623656
96.57820248603821,127,41.3978494623656
97.62673568725586,127,41.3978494623656
98.69281387329102,127,41.3978494623656
99.75115418434143,127,41.88660801564028
100.82010865211487,127,41.3978494623656
101.87393522262573,127,41.3978494623656
102.9384868144989,127,41.3978494623656
103.98752021789551,127,41.3978494623656
105.03670191764832,127,41.3978494623656
106.10239267349243,127,41.3978494623656
107.15129446983337,127,41.3978494623656
108.21674656867981,127,41.3978494623656
109.26585698127747,127,41.88660801564028
110.31491470336914,127,42.37536656891496
111.36361169815063,127,41.88660801564028
112.41277599334717,127,41.88660801564028
113.46193146705627,127,42.37536656891496
114.51078772544861,127,42.37536656891496
115.55986475944519,127,42.37536656891496
116.61829876899719,127,42.37536656891496
117.67406153678894,127,42.86412512218965
118.7356014251709,127,42.86412512218965
119.78896284103394,127,42.37536656891496
120.83651351928711,127,42.86412512218965
121.88682985305786,127,42.37536656891496
122.95260834693909,127,42.86412512218965
124.00159955024719,127,42.86412512218965
125.05066204071045,127,42.86412512218965
126.09969091415405,127,42.86412512218965
127.15774965286255,127,42.86412512218965
128.21419644355774,127,42.86412512218965
129.26305317878723,127,42.37536656891496
130.31220984458923,127,42.86412512218965
131.36116123199463,127,42.37536656891496
132.41005063056946,127,42.86412512218965
133.4591522216797,127,42.86412512218965
134.50808143615723,127,42.86412512218965
135.55714082717896,127,42.86412512218965
136.60605335235596,127,42.86412512218965
137.65615606307983,127,42.86412512218965
138.70360922813416,127,43.35288367546433
139.7528862953186,127,43.35288367546433
140.81881260871887,127,43.841642228739005
141.8677213191986,127,43.35288367546433
142.91671323776245,127,43.841642228739005
143.96573996543884,127,43.841642228739005
145.0146403312683,127,43.35288367546433
146.08010363578796,127,43.841642228739005
147.12916827201843,127,43.35288367546433
148.17810726165771,127,43.841642228739005
149.2382938861847,127,43.35288367546433
150.2929675579071,127,43.35288367546433
151.34185075759888,127,43.35288367546433
152.3906078338623,127,43.35288367546433
153.43970251083374,127,43.841642228739005
154.48973107337952,127,43.35288367546433
155.537579536438,127,43.841642228739005
156.5866768360138,127,44.33040078201369
157.63568806648254,127,43.841642228739005
158.68462085723877,127,43.841642228739005
159.73456120491028,127,43.841642228739005
160.78263354301453,127,43.841642228739005
161.8314869403839,127,43.841642228739005
162.88060307502747,127,43.35288367546433
163.93179941177368,127,43.841642228739005
164.9752585887909,127,43.841642228739005
166.02743911743164,127,43.841642228739005
167.09444999694824,127,43.35288367546433
168.15850687026978,127,43.841642228739005
169.2080638408661,127,43.841642228739005
170.2683596611023,127,43.841642228739005
171.32239484786987,127,44.33040078201369
172.37132120132446,127,43.841642228739005
173.42049384117126,127,43.841642228739005
174.4694197177887,127,44.33040078201369
175.5351014137268,127,44.33040078201369
176.58407306671143,127,44.819159335288376
177.6330692768097,127,44.819159335288376
178.6821277141571,127,44.33040078201369
179.73098516464233,127,44.33040078201369
180.77987384796143,127,44.33040078201369
181.8299810886383,127,44.33040078201369
182.87792468070984,127,44.33040078201369
183.92751908302307,127,44.33040078201369
184.98812198638916,127,43.841642228739005
186.0415427684784,127,43.35288367546433
187.09574103355408,127,43.841642228739005
188.15620684623718,127,43.841642228739005
189.20530223846436,127,44.33040078201369
190.253986120224,127,44.819159335288376
191.30308628082275,127,44.33040078201369
192.35220909118652,127,45.307917888563054
193.40085339546204,127,45.307917888563054
194.45002603530884,127,44.819159335288376
195.49860405921936,127,44.819159335288376
196.54803085327148,127,44.819159335288376
197.59697699546814,127,44.819159335288376
198.64592170715332,127,44.819159335288376
199.6950442790985,127,44.33040078201369
200.74387502670288,127,44.819159335288376
201.79292941093445,127,44.33040078201369
202.8418571949005,127,44.33040078201369
203.89086937904358,127,44.33040078201369
204.93973922729492,127,43.841642228739005
205.98877620697021,127,44.33040078201369
207.0493311882019,127,44.33040078201369
